"","tree","year","dbh"
"1001","VLF001",1933,NA
"1002","VLF004",1933,NA
"1003","VLF005",1933,NA
"1004","VLF007",1933,NA
"1005","VLF008",1933,NA
"1006","VLF009",1933,NA
"1007","VLF010",1933,NA
"1008","VLF011",1933,NA
"1009","VLF012",1933,NA
"1010","VLF015",1933,NA
"1011","VLF016",1933,NA
"1012","VLF017",1933,NA
"1013","VLF018",1933,NA
"1014","VLF019",1933,NA
"1015","VLF020",1933,NA
"1016","VLF021",1933,NA
"1017","VLF022",1933,NA
"1018","VLF023",1933,NA
"1019","VLF025",1933,NA
"1020","VLF051",1933,NA
"1021","VLF052",1933,NA
"1022","VLF053",1933,NA
"1023","VLF054",1933,NA
"1024","VLF055",1933,NA
"1025","VLF057",1933,NA
"1026","VLF058",1933,NA
"1027","VLF059",1933,NA
"1028","VLF061",1933,NA
"1029","VLF062",1933,NA
"1030","VLF063",1933,NA
"1031","VLF064",1933,NA
"1032","VLF065",1933,NA
"1033","VLF066",1933,NA
"1034","VLF067",1933,NA
"1035","VLF068",1933,NA
"1036","VLF069",1933,NA
"1037","VLF070",1933,NA
"1038","VLF072",1933,NA
"1039","VLF073",1933,NA
"1040","VLF074",1933,NA
"1041","VLF075",1933,NA
"1042","VLF101",1933,NA
"1043","VLF102",1933,NA
"1044","VLF104",1933,NA
"1045","VLF105",1933,NA
"1046","VLF106",1933,NA
"1047","VLF107",1933,NA
"1048","VLF108",1933,NA
"1049","VLF109",1933,NA
"1050","VLF112",1933,NA
"1051","VLF113",1933,NA
"1052","VLF114",1933,NA
"1053","VLF115",1933,NA
"1054","VLF116",1933,NA
"1055","VLF117",1933,NA
"1056","VLF118",1933,NA
"1057","VLF119",1933,NA
"1058","VLF120",1933,NA
"1059","VLF121",1933,NA
"1060","VLF122",1933,NA
"1061","VLF123",1933,NA
"1062","VLF124",1933,NA
"1063","VLF125",1933,NA
"1064","VLF126",1933,NA
"1065","VLF127",1933,NA
"1066","VLF128",1933,NA
"1067","VLF129",1933,NA
"1068","VLF130",1933,NA
"1069","VLF131",1933,NA
"1070","VLF132",1933,NA
"1071","VLF133",1933,NA
"1072","VLF134",1933,NA
"1073","VLF135",1933,NA
"1074","VLF136",1933,NA
"1075","VLF137",1933,NA
"1076","VLF138",1933,NA
"1077","VLF139",1933,NA
"1078","VLF140",1933,NA
"1079","VLF141",1933,NA
"1080","VLF142",1933,NA
"1081","VLF143",1933,NA
"1082","VLF145",1933,NA
"1083","VLF146",1933,NA
"1084","VLF147",1933,NA
"1085","VLF149",1933,NA
"1086","VLF150",1933,25.347
"1087","VLF218",1933,NA
"1088","VLF224",1933,NA
"1089","VLF227",1933,NA
"1090","VLF254",1933,NA
"1091","VLF255",1933,NA
"1092","VLF266",1933,NA
"1093","VLF268",1933,NA
"1094","VLF270",1933,NA
"1095","VLF354",1933,NA
"1096","VLF355",1933,NA
"1097","VLF368",1933,NA
"1098","VLF454",1933,NA
"1099","VLF554",1933,NA
"1100","X",1933,NA
"1101","VLF001",1934,NA
"1102","VLF004",1934,NA
"1103","VLF005",1934,NA
"1104","VLF007",1934,NA
"1105","VLF008",1934,NA
"1106","VLF009",1934,NA
"1107","VLF010",1934,NA
"1108","VLF011",1934,NA
"1109","VLF012",1934,NA
"1110","VLF015",1934,NA
"1111","VLF016",1934,NA
"1112","VLF017",1934,NA
"1113","VLF018",1934,NA
"1114","VLF019",1934,NA
"1115","VLF020",1934,NA
"1116","VLF021",1934,NA
"1117","VLF022",1934,NA
"1118","VLF023",1934,NA
"1119","VLF025",1934,NA
"1120","VLF051",1934,NA
"1121","VLF052",1934,NA
"1122","VLF053",1934,NA
"1123","VLF054",1934,NA
"1124","VLF055",1934,NA
"1125","VLF057",1934,NA
"1126","VLF058",1934,NA
"1127","VLF059",1934,NA
"1128","VLF061",1934,NA
"1129","VLF062",1934,NA
"1130","VLF063",1934,NA
"1131","VLF064",1934,NA
"1132","VLF065",1934,NA
"1133","VLF066",1934,NA
"1134","VLF067",1934,NA
"1135","VLF068",1934,NA
"1136","VLF069",1934,NA
"1137","VLF070",1934,NA
"1138","VLF072",1934,NA
"1139","VLF073",1934,NA
"1140","VLF074",1934,NA
"1141","VLF075",1934,NA
"1142","VLF101",1934,NA
"1143","VLF102",1934,NA
"1144","VLF104",1934,NA
"1145","VLF105",1934,NA
"1146","VLF106",1934,NA
"1147","VLF107",1934,NA
"1148","VLF108",1934,NA
"1149","VLF109",1934,NA
"1150","VLF112",1934,NA
"1151","VLF113",1934,NA
"1152","VLF114",1934,NA
"1153","VLF115",1934,NA
"1154","VLF116",1934,NA
"1155","VLF117",1934,NA
"1156","VLF118",1934,NA
"1157","VLF119",1934,NA
"1158","VLF120",1934,NA
"1159","VLF121",1934,NA
"1160","VLF122",1934,NA
"1161","VLF123",1934,NA
"1162","VLF124",1934,NA
"1163","VLF125",1934,NA
"1164","VLF126",1934,NA
"1165","VLF127",1934,NA
"1166","VLF128",1934,NA
"1167","VLF129",1934,NA
"1168","VLF130",1934,NA
"1169","VLF131",1934,NA
"1170","VLF132",1934,NA
"1171","VLF133",1934,NA
"1172","VLF134",1934,NA
"1173","VLF135",1934,NA
"1174","VLF136",1934,NA
"1175","VLF137",1934,10.691
"1176","VLF138",1934,NA
"1177","VLF139",1934,NA
"1178","VLF140",1934,NA
"1179","VLF141",1934,NA
"1180","VLF142",1934,NA
"1181","VLF143",1934,NA
"1182","VLF145",1934,NA
"1183","VLF146",1934,NA
"1184","VLF147",1934,NA
"1185","VLF149",1934,NA
"1186","VLF150",1934,25.5835
"1187","VLF218",1934,NA
"1188","VLF224",1934,NA
"1189","VLF227",1934,NA
"1190","VLF254",1934,NA
"1191","VLF255",1934,NA
"1192","VLF266",1934,NA
"1193","VLF268",1934,NA
"1194","VLF270",1934,NA
"1195","VLF354",1934,NA
"1196","VLF355",1934,NA
"1197","VLF368",1934,NA
"1198","VLF454",1934,NA
"1199","VLF554",1934,NA
"1200","X",1934,NA
"1201","VLF001",1935,NA
"1202","VLF004",1935,15.801
"1203","VLF005",1935,NA
"1204","VLF007",1935,NA
"1205","VLF008",1935,NA
"1206","VLF009",1935,NA
"1207","VLF010",1935,NA
"1208","VLF011",1935,NA
"1209","VLF012",1935,NA
"1210","VLF015",1935,NA
"1211","VLF016",1935,NA
"1212","VLF017",1935,NA
"1213","VLF018",1935,NA
"1214","VLF019",1935,NA
"1215","VLF020",1935,NA
"1216","VLF021",1935,NA
"1217","VLF022",1935,NA
"1218","VLF023",1935,NA
"1219","VLF025",1935,NA
"1220","VLF051",1935,NA
"1221","VLF052",1935,NA
"1222","VLF053",1935,NA
"1223","VLF054",1935,NA
"1224","VLF055",1935,NA
"1225","VLF057",1935,NA
"1226","VLF058",1935,NA
"1227","VLF059",1935,NA
"1228","VLF061",1935,NA
"1229","VLF062",1935,NA
"1230","VLF063",1935,NA
"1231","VLF064",1935,NA
"1232","VLF065",1935,NA
"1233","VLF066",1935,NA
"1234","VLF067",1935,NA
"1235","VLF068",1935,NA
"1236","VLF069",1935,NA
"1237","VLF070",1935,NA
"1238","VLF072",1935,NA
"1239","VLF073",1935,NA
"1240","VLF074",1935,NA
"1241","VLF075",1935,NA
"1242","VLF101",1935,NA
"1243","VLF102",1935,NA
"1244","VLF104",1935,NA
"1245","VLF105",1935,NA
"1246","VLF106",1935,NA
"1247","VLF107",1935,NA
"1248","VLF108",1935,NA
"1249","VLF109",1935,NA
"1250","VLF112",1935,NA
"1251","VLF113",1935,NA
"1252","VLF114",1935,NA
"1253","VLF115",1935,NA
"1254","VLF116",1935,NA
"1255","VLF117",1935,NA
"1256","VLF118",1935,13.667
"1257","VLF119",1935,NA
"1258","VLF120",1935,NA
"1259","VLF121",1935,NA
"1260","VLF122",1935,NA
"1261","VLF123",1935,NA
"1262","VLF124",1935,NA
"1263","VLF125",1935,NA
"1264","VLF126",1935,NA
"1265","VLF127",1935,NA
"1266","VLF128",1935,NA
"1267","VLF129",1935,NA
"1268","VLF130",1935,NA
"1269","VLF131",1935,NA
"1270","VLF132",1935,NA
"1271","VLF133",1935,NA
"1272","VLF134",1935,NA
"1273","VLF135",1935,NA
"1274","VLF136",1935,16.1645
"1275","VLF137",1935,10.7745
"1276","VLF138",1935,NA
"1277","VLF139",1935,15.7225
"1278","VLF140",1935,NA
"1279","VLF141",1935,NA
"1280","VLF142",1935,NA
"1281","VLF143",1935,NA
"1282","VLF145",1935,24.261
"1283","VLF146",1935,NA
"1284","VLF147",1935,NA
"1285","VLF149",1935,NA
"1286","VLF150",1935,25.759
"1287","VLF218",1935,13.667
"1288","VLF224",1935,NA
"1289","VLF227",1935,NA
"1290","VLF254",1935,NA
"1291","VLF255",1935,NA
"1292","VLF266",1935,NA
"1293","VLF268",1935,NA
"1294","VLF270",1935,NA
"1295","VLF354",1935,NA
"1296","VLF355",1935,NA
"1297","VLF368",1935,NA
"1298","VLF454",1935,NA
"1299","VLF554",1935,NA
"1300","X",1935,NA
"1301","VLF001",1936,NA
"1302","VLF004",1936,15.915
"1303","VLF005",1936,NA
"1304","VLF007",1936,NA
"1305","VLF008",1936,NA
"1306","VLF009",1936,NA
"1307","VLF010",1936,NA
"1308","VLF011",1936,NA
"1309","VLF012",1936,NA
"1310","VLF015",1936,NA
"1311","VLF016",1936,NA
"1312","VLF017",1936,NA
"1313","VLF018",1936,NA
"1314","VLF019",1936,NA
"1315","VLF020",1936,NA
"1316","VLF021",1936,NA
"1317","VLF022",1936,NA
"1318","VLF023",1936,NA
"1319","VLF025",1936,NA
"1320","VLF051",1936,NA
"1321","VLF052",1936,NA
"1322","VLF053",1936,NA
"1323","VLF054",1936,NA
"1324","VLF055",1936,NA
"1325","VLF057",1936,NA
"1326","VLF058",1936,NA
"1327","VLF059",1936,NA
"1328","VLF061",1936,NA
"1329","VLF062",1936,NA
"1330","VLF063",1936,NA
"1331","VLF064",1936,NA
"1332","VLF065",1936,NA
"1333","VLF066",1936,NA
"1334","VLF067",1936,15.955
"1335","VLF068",1936,NA
"1336","VLF069",1936,NA
"1337","VLF070",1936,NA
"1338","VLF072",1936,NA
"1339","VLF073",1936,NA
"1340","VLF074",1936,NA
"1341","VLF075",1936,NA
"1342","VLF101",1936,NA
"1343","VLF102",1936,NA
"1344","VLF104",1936,NA
"1345","VLF105",1936,NA
"1346","VLF106",1936,NA
"1347","VLF107",1936,NA
"1348","VLF108",1936,NA
"1349","VLF109",1936,20.25
"1350","VLF112",1936,NA
"1351","VLF113",1936,NA
"1352","VLF114",1936,NA
"1353","VLF115",1936,NA
"1354","VLF116",1936,NA
"1355","VLF117",1936,NA
"1356","VLF118",1936,13.8635
"1357","VLF119",1936,NA
"1358","VLF120",1936,NA
"1359","VLF121",1936,NA
"1360","VLF122",1936,NA
"1361","VLF123",1936,NA
"1362","VLF124",1936,NA
"1363","VLF125",1936,NA
"1364","VLF126",1936,NA
"1365","VLF127",1936,NA
"1366","VLF128",1936,NA
"1367","VLF129",1936,NA
"1368","VLF130",1936,NA
"1369","VLF131",1936,NA
"1370","VLF132",1936,NA
"1371","VLF133",1936,NA
"1372","VLF134",1936,NA
"1373","VLF135",1936,NA
"1374","VLF136",1936,16.294
"1375","VLF137",1936,10.8745
"1376","VLF138",1936,NA
"1377","VLF139",1936,15.795
"1378","VLF140",1936,NA
"1379","VLF141",1936,NA
"1380","VLF142",1936,NA
"1381","VLF143",1936,NA
"1382","VLF145",1936,24.548
"1383","VLF146",1936,NA
"1384","VLF147",1936,NA
"1385","VLF149",1936,NA
"1386","VLF150",1936,25.896
"1387","VLF218",1936,13.8635
"1388","VLF224",1936,NA
"1389","VLF227",1936,NA
"1390","VLF254",1936,NA
"1391","VLF255",1936,NA
"1392","VLF266",1936,NA
"1393","VLF268",1936,NA
"1394","VLF270",1936,NA
"1395","VLF354",1936,NA
"1396","VLF355",1936,NA
"1397","VLF368",1936,NA
"1398","VLF454",1936,NA
"1399","VLF554",1936,NA
"1400","X",1936,NA
"1401","VLF001",1937,NA
"1402","VLF004",1937,16.0515
"1403","VLF005",1937,NA
"1404","VLF007",1937,NA
"1405","VLF008",1937,NA
"1406","VLF009",1937,NA
"1407","VLF010",1937,NA
"1408","VLF011",1937,18.592
"1409","VLF012",1937,NA
"1410","VLF015",1937,NA
"1411","VLF016",1937,NA
"1412","VLF017",1937,NA
"1413","VLF018",1937,NA
"1414","VLF019",1937,NA
"1415","VLF020",1937,NA
"1416","VLF021",1937,NA
"1417","VLF022",1937,NA
"1418","VLF023",1937,NA
"1419","VLF025",1937,NA
"1420","VLF051",1937,NA
"1421","VLF052",1937,NA
"1422","VLF053",1937,NA
"1423","VLF054",1937,NA
"1424","VLF055",1937,NA
"1425","VLF057",1937,NA
"1426","VLF058",1937,NA
"1427","VLF059",1937,NA
"1428","VLF061",1937,NA
"1429","VLF062",1937,NA
"1430","VLF063",1937,NA
"1431","VLF064",1937,NA
"1432","VLF065",1937,NA
"1433","VLF066",1937,NA
"1434","VLF067",1937,16.0955
"1435","VLF068",1937,NA
"1436","VLF069",1937,NA
"1437","VLF070",1937,NA
"1438","VLF072",1937,NA
"1439","VLF073",1937,NA
"1440","VLF074",1937,NA
"1441","VLF075",1937,NA
"1442","VLF101",1937,NA
"1443","VLF102",1937,NA
"1444","VLF104",1937,NA
"1445","VLF105",1937,NA
"1446","VLF106",1937,NA
"1447","VLF107",1937,NA
"1448","VLF108",1937,NA
"1449","VLF109",1937,20.458
"1450","VLF112",1937,NA
"1451","VLF113",1937,NA
"1452","VLF114",1937,NA
"1453","VLF115",1937,NA
"1454","VLF116",1937,NA
"1455","VLF117",1937,NA
"1456","VLF118",1937,14.038
"1457","VLF119",1937,NA
"1458","VLF120",1937,NA
"1459","VLF121",1937,NA
"1460","VLF122",1937,NA
"1461","VLF123",1937,NA
"1462","VLF124",1937,NA
"1463","VLF125",1937,NA
"1464","VLF126",1937,NA
"1465","VLF127",1937,NA
"1466","VLF128",1937,NA
"1467","VLF129",1937,NA
"1468","VLF130",1937,NA
"1469","VLF131",1937,NA
"1470","VLF132",1937,NA
"1471","VLF133",1937,NA
"1472","VLF134",1937,NA
"1473","VLF135",1937,NA
"1474","VLF136",1937,16.4015
"1475","VLF137",1937,10.941
"1476","VLF138",1937,NA
"1477","VLF139",1937,15.8545
"1478","VLF140",1937,20.6265
"1479","VLF141",1937,NA
"1480","VLF142",1937,NA
"1481","VLF143",1937,NA
"1482","VLF145",1937,24.78
"1483","VLF146",1937,NA
"1484","VLF147",1937,NA
"1485","VLF149",1937,NA
"1486","VLF150",1937,25.9915
"1487","VLF218",1937,14.038
"1488","VLF224",1937,NA
"1489","VLF227",1937,NA
"1490","VLF254",1937,NA
"1491","VLF255",1937,NA
"1492","VLF266",1937,NA
"1493","VLF268",1937,NA
"1494","VLF270",1937,NA
"1495","VLF354",1937,NA
"1496","VLF355",1937,NA
"1497","VLF368",1937,NA
"1498","VLF454",1937,NA
"1499","VLF554",1937,NA
"1500","X",1937,NA
"1501","VLF001",1938,NA
"1502","VLF004",1938,16.138
"1503","VLF005",1938,NA
"1504","VLF007",1938,18.713
"1505","VLF008",1938,NA
"1506","VLF009",1938,NA
"1507","VLF010",1938,NA
"1508","VLF011",1938,18.709
"1509","VLF012",1938,NA
"1510","VLF015",1938,NA
"1511","VLF016",1938,NA
"1512","VLF017",1938,NA
"1513","VLF018",1938,NA
"1514","VLF019",1938,NA
"1515","VLF020",1938,NA
"1516","VLF021",1938,NA
"1517","VLF022",1938,NA
"1518","VLF023",1938,NA
"1519","VLF025",1938,NA
"1520","VLF051",1938,NA
"1521","VLF052",1938,NA
"1522","VLF053",1938,NA
"1523","VLF054",1938,NA
"1524","VLF055",1938,NA
"1525","VLF057",1938,NA
"1526","VLF058",1938,NA
"1527","VLF059",1938,NA
"1528","VLF061",1938,NA
"1529","VLF062",1938,NA
"1530","VLF063",1938,NA
"1531","VLF064",1938,NA
"1532","VLF065",1938,NA
"1533","VLF066",1938,NA
"1534","VLF067",1938,16.2235
"1535","VLF068",1938,NA
"1536","VLF069",1938,14.373
"1537","VLF070",1938,NA
"1538","VLF072",1938,NA
"1539","VLF073",1938,NA
"1540","VLF074",1938,NA
"1541","VLF075",1938,NA
"1542","VLF101",1938,NA
"1543","VLF102",1938,NA
"1544","VLF104",1938,17.647
"1545","VLF105",1938,NA
"1546","VLF106",1938,NA
"1547","VLF107",1938,NA
"1548","VLF108",1938,NA
"1549","VLF109",1938,20.603
"1550","VLF112",1938,NA
"1551","VLF113",1938,NA
"1552","VLF114",1938,NA
"1553","VLF115",1938,NA
"1554","VLF116",1938,NA
"1555","VLF117",1938,NA
"1556","VLF118",1938,14.164
"1557","VLF119",1938,NA
"1558","VLF120",1938,NA
"1559","VLF121",1938,NA
"1560","VLF122",1938,NA
"1561","VLF123",1938,NA
"1562","VLF124",1938,NA
"1563","VLF125",1938,NA
"1564","VLF126",1938,NA
"1565","VLF127",1938,NA
"1566","VLF128",1938,NA
"1567","VLF129",1938,16.447
"1568","VLF130",1938,NA
"1569","VLF131",1938,NA
"1570","VLF132",1938,NA
"1571","VLF133",1938,NA
"1572","VLF134",1938,NA
"1573","VLF135",1938,NA
"1574","VLF136",1938,16.5155
"1575","VLF137",1938,11.0075
"1576","VLF138",1938,NA
"1577","VLF139",1938,15.9
"1578","VLF140",1938,20.7405
"1579","VLF141",1938,NA
"1580","VLF142",1938,NA
"1581","VLF143",1938,22.729
"1582","VLF145",1938,25.084
"1583","VLF146",1938,NA
"1584","VLF147",1938,NA
"1585","VLF149",1938,NA
"1586","VLF150",1938,26.121
"1587","VLF218",1938,14.164
"1588","VLF224",1938,NA
"1589","VLF227",1938,NA
"1590","VLF254",1938,NA
"1591","VLF255",1938,NA
"1592","VLF266",1938,NA
"1593","VLF268",1938,NA
"1594","VLF270",1938,NA
"1595","VLF354",1938,NA
"1596","VLF355",1938,NA
"1597","VLF368",1938,NA
"1598","VLF454",1938,NA
"1599","VLF554",1938,NA
"1600","X",1938,NA
"1601","VLF001",1939,NA
"1602","VLF004",1939,16.161
"1603","VLF005",1939,NA
"1604","VLF007",1939,17.406
"1605","VLF008",1939,NA
"1606","VLF009",1939,NA
"1607","VLF010",1939,NA
"1608","VLF011",1939,18.776
"1609","VLF012",1939,NA
"1610","VLF015",1939,NA
"1611","VLF016",1939,NA
"1612","VLF017",1939,NA
"1613","VLF018",1939,NA
"1614","VLF019",1939,NA
"1615","VLF020",1939,NA
"1616","VLF021",1939,NA
"1617","VLF022",1939,NA
"1618","VLF023",1939,NA
"1619","VLF025",1939,NA
"1620","VLF051",1939,NA
"1621","VLF052",1939,NA
"1622","VLF053",1939,NA
"1623","VLF054",1939,NA
"1624","VLF055",1939,NA
"1625","VLF057",1939,NA
"1626","VLF058",1939,NA
"1627","VLF059",1939,NA
"1628","VLF061",1939,NA
"1629","VLF062",1939,NA
"1630","VLF063",1939,NA
"1631","VLF064",1939,NA
"1632","VLF065",1939,NA
"1633","VLF066",1939,NA
"1634","VLF067",1939,16.276
"1635","VLF068",1939,NA
"1636","VLF069",1939,14.442
"1637","VLF070",1939,NA
"1638","VLF072",1939,NA
"1639","VLF073",1939,NA
"1640","VLF074",1939,NA
"1641","VLF075",1939,NA
"1642","VLF101",1939,NA
"1643","VLF102",1939,NA
"1644","VLF104",1939,17.6675
"1645","VLF105",1939,NA
"1646","VLF106",1939,NA
"1647","VLF107",1939,NA
"1648","VLF108",1939,NA
"1649","VLF109",1939,20.73
"1650","VLF112",1939,NA
"1651","VLF113",1939,NA
"1652","VLF114",1939,NA
"1653","VLF115",1939,NA
"1654","VLF116",1939,NA
"1655","VLF117",1939,NA
"1656","VLF118",1939,14.2815
"1657","VLF119",1939,NA
"1658","VLF120",1939,NA
"1659","VLF121",1939,NA
"1660","VLF122",1939,NA
"1661","VLF123",1939,NA
"1662","VLF124",1939,NA
"1663","VLF125",1939,NA
"1664","VLF126",1939,NA
"1665","VLF127",1939,NA
"1666","VLF128",1939,NA
"1667","VLF129",1939,16.573
"1668","VLF130",1939,NA
"1669","VLF131",1939,NA
"1670","VLF132",1939,NA
"1671","VLF133",1939,NA
"1672","VLF134",1939,NA
"1673","VLF135",1939,NA
"1674","VLF136",1939,16.5825
"1675","VLF137",1939,11.035
"1676","VLF138",1939,NA
"1677","VLF139",1939,15.9525
"1678","VLF140",1939,20.83
"1679","VLF141",1939,NA
"1680","VLF142",1939,NA
"1681","VLF143",1939,22.899
"1682","VLF145",1939,25.336
"1683","VLF146",1939,NA
"1684","VLF147",1939,NA
"1685","VLF149",1939,NA
"1686","VLF150",1939,26.1995
"1687","VLF218",1939,14.2815
"1688","VLF224",1939,NA
"1689","VLF227",1939,NA
"1690","VLF254",1939,NA
"1691","VLF255",1939,NA
"1692","VLF266",1939,NA
"1693","VLF268",1939,NA
"1694","VLF270",1939,NA
"1695","VLF354",1939,NA
"1696","VLF355",1939,NA
"1697","VLF368",1939,NA
"1698","VLF454",1939,NA
"1699","VLF554",1939,NA
"1700","X",1939,NA
"1701","VLF001",1940,NA
"1702","VLF004",1940,16.2765
"1703","VLF005",1940,NA
"1704","VLF007",1940,17.745
"1705","VLF008",1940,NA
"1706","VLF009",1940,NA
"1707","VLF010",1940,NA
"1708","VLF011",1940,18.864
"1709","VLF012",1940,NA
"1710","VLF015",1940,NA
"1711","VLF016",1940,NA
"1712","VLF017",1940,NA
"1713","VLF018",1940,NA
"1714","VLF019",1940,NA
"1715","VLF020",1940,NA
"1716","VLF021",1940,NA
"1717","VLF022",1940,NA
"1718","VLF023",1940,NA
"1719","VLF025",1940,NA
"1720","VLF051",1940,NA
"1721","VLF052",1940,NA
"1722","VLF053",1940,NA
"1723","VLF054",1940,NA
"1724","VLF055",1940,NA
"1725","VLF057",1940,NA
"1726","VLF058",1940,NA
"1727","VLF059",1940,NA
"1728","VLF061",1940,NA
"1729","VLF062",1940,NA
"1730","VLF063",1940,NA
"1731","VLF064",1940,NA
"1732","VLF065",1940,14.047
"1733","VLF066",1940,NA
"1734","VLF067",1940,16.3235
"1735","VLF068",1940,NA
"1736","VLF069",1940,14.622
"1737","VLF070",1940,NA
"1738","VLF072",1940,NA
"1739","VLF073",1940,NA
"1740","VLF074",1940,NA
"1741","VLF075",1940,NA
"1742","VLF101",1940,NA
"1743","VLF102",1940,NA
"1744","VLF104",1940,17.717
"1745","VLF105",1940,NA
"1746","VLF106",1940,NA
"1747","VLF107",1940,NA
"1748","VLF108",1940,NA
"1749","VLF109",1940,20.946
"1750","VLF112",1940,NA
"1751","VLF113",1940,NA
"1752","VLF114",1940,NA
"1753","VLF115",1940,NA
"1754","VLF116",1940,NA
"1755","VLF117",1940,NA
"1756","VLF118",1940,14.435
"1757","VLF119",1940,NA
"1758","VLF120",1940,NA
"1759","VLF121",1940,NA
"1760","VLF122",1940,NA
"1761","VLF123",1940,NA
"1762","VLF124",1940,NA
"1763","VLF125",1940,NA
"1764","VLF126",1940,NA
"1765","VLF127",1940,NA
"1766","VLF128",1940,NA
"1767","VLF129",1940,16.733
"1768","VLF130",1940,NA
"1769","VLF131",1940,NA
"1770","VLF132",1940,NA
"1771","VLF133",1940,NA
"1772","VLF134",1940,NA
"1773","VLF135",1940,NA
"1774","VLF136",1940,16.7235
"1775","VLF137",1940,11.153
"1776","VLF138",1940,NA
"1777","VLF139",1940,16.0355
"1778","VLF140",1940,20.9055
"1779","VLF141",1940,NA
"1780","VLF142",1940,NA
"1781","VLF143",1940,23.102
"1782","VLF145",1940,25.391
"1783","VLF146",1940,NA
"1784","VLF147",1940,NA
"1785","VLF149",1940,NA
"1786","VLF150",1940,26.339
"1787","VLF218",1940,14.435
"1788","VLF224",1940,NA
"1789","VLF227",1940,NA
"1790","VLF254",1940,NA
"1791","VLF255",1940,NA
"1792","VLF266",1940,NA
"1793","VLF268",1940,NA
"1794","VLF270",1940,NA
"1795","VLF354",1940,NA
"1796","VLF355",1940,NA
"1797","VLF368",1940,NA
"1798","VLF454",1940,NA
"1799","VLF554",1940,NA
"1800","X",1940,NA
"1801","VLF001",1941,NA
"1802","VLF004",1941,16.485
"1803","VLF005",1941,NA
"1804","VLF007",1941,18.299
"1805","VLF008",1941,12.793
"1806","VLF009",1941,NA
"1807","VLF010",1941,NA
"1808","VLF011",1941,19.0095
"1809","VLF012",1941,NA
"1810","VLF015",1941,NA
"1811","VLF016",1941,NA
"1812","VLF017",1941,NA
"1813","VLF018",1941,NA
"1814","VLF019",1941,NA
"1815","VLF020",1941,NA
"1816","VLF021",1941,NA
"1817","VLF022",1941,NA
"1818","VLF023",1941,NA
"1819","VLF025",1941,NA
"1820","VLF051",1941,NA
"1821","VLF052",1941,NA
"1822","VLF053",1941,NA
"1823","VLF054",1941,NA
"1824","VLF055",1941,NA
"1825","VLF057",1941,NA
"1826","VLF058",1941,NA
"1827","VLF059",1941,NA
"1828","VLF061",1941,NA
"1829","VLF062",1941,NA
"1830","VLF063",1941,NA
"1831","VLF064",1941,NA
"1832","VLF065",1941,14.336
"1833","VLF066",1941,NA
"1834","VLF067",1941,16.393
"1835","VLF068",1941,NA
"1836","VLF069",1941,14.876
"1837","VLF070",1941,NA
"1838","VLF072",1941,NA
"1839","VLF073",1941,NA
"1840","VLF074",1941,NA
"1841","VLF075",1941,NA
"1842","VLF101",1941,NA
"1843","VLF102",1941,NA
"1844","VLF104",1941,17.782
"1845","VLF105",1941,19.246
"1846","VLF106",1941,NA
"1847","VLF107",1941,NA
"1848","VLF108",1941,NA
"1849","VLF109",1941,21.5885
"1850","VLF112",1941,NA
"1851","VLF113",1941,NA
"1852","VLF114",1941,NA
"1853","VLF115",1941,NA
"1854","VLF116",1941,NA
"1855","VLF117",1941,NA
"1856","VLF118",1941,14.584
"1857","VLF119",1941,NA
"1858","VLF120",1941,NA
"1859","VLF121",1941,NA
"1860","VLF122",1941,15.0665
"1861","VLF123",1941,NA
"1862","VLF124",1941,NA
"1863","VLF125",1941,NA
"1864","VLF126",1941,NA
"1865","VLF127",1941,NA
"1866","VLF128",1941,NA
"1867","VLF129",1941,16.978
"1868","VLF130",1941,NA
"1869","VLF131",1941,NA
"1870","VLF132",1941,NA
"1871","VLF133",1941,NA
"1872","VLF134",1941,NA
"1873","VLF135",1941,NA
"1874","VLF136",1941,16.866
"1875","VLF137",1941,11.3165
"1876","VLF138",1941,10.373
"1877","VLF139",1941,16.1685
"1878","VLF140",1941,21.121
"1879","VLF141",1941,NA
"1880","VLF142",1941,NA
"1881","VLF143",1941,23.326
"1882","VLF145",1941,25.531
"1883","VLF146",1941,NA
"1884","VLF147",1941,NA
"1885","VLF149",1941,NA
"1886","VLF150",1941,26.603
"1887","VLF218",1941,14.584
"1888","VLF224",1941,NA
"1889","VLF227",1941,NA
"1890","VLF254",1941,NA
"1891","VLF255",1941,NA
"1892","VLF266",1941,NA
"1893","VLF268",1941,NA
"1894","VLF270",1941,NA
"1895","VLF354",1941,NA
"1896","VLF355",1941,NA
"1897","VLF368",1941,NA
"1898","VLF454",1941,NA
"1899","VLF554",1941,NA
"1900","X",1941,NA
"1901","VLF001",1942,NA
"1902","VLF004",1942,16.6335
"1903","VLF005",1942,NA
"1904","VLF007",1942,18.798
"1905","VLF008",1942,12.994
